source_id,data_split,img_fn,label_fn
11,train_test_val_2,public_unet_skyrmion_dataset/images/000762.png,public_unet_skyrmion_dataset/labels/000762.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000763.png,public_unet_skyrmion_dataset/labels/000763.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000764.png,public_unet_skyrmion_dataset/labels/000764.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000765.png,public_unet_skyrmion_dataset/labels/000765.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000766.png,public_unet_skyrmion_dataset/labels/000766.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000767.png,public_unet_skyrmion_dataset/labels/000767.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000768.png,public_unet_skyrmion_dataset/labels/000768.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000769.png,public_unet_skyrmion_dataset/labels/000769.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000770.png,public_unet_skyrmion_dataset/labels/000770.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000771.png,public_unet_skyrmion_dataset/labels/000771.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000772.png,public_unet_skyrmion_dataset/labels/000772.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000773.png,public_unet_skyrmion_dataset/labels/000773.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000774.png,public_unet_skyrmion_dataset/labels/000774.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000775.png,public_unet_skyrmion_dataset/labels/000775.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000776.png,public_unet_skyrmion_dataset/labels/000776.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000777.png,public_unet_skyrmion_dataset/labels/000777.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000778.png,public_unet_skyrmion_dataset/labels/000778.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000779.png,public_unet_skyrmion_dataset/labels/000779.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000780.png,public_unet_skyrmion_dataset/labels/000780.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000781.png,public_unet_skyrmion_dataset/labels/000781.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000782.png,public_unet_skyrmion_dataset/labels/000782.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000783.png,public_unet_skyrmion_dataset/labels/000783.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000784.png,public_unet_skyrmion_dataset/labels/000784.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000785.png,public_unet_skyrmion_dataset/labels/000785.png
11,train_test_val_2,public_unet_skyrmion_dataset/images/000786.png,public_unet_skyrmion_dataset/labels/000786.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000787.png,public_unet_skyrmion_dataset/labels/000787.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000788.png,public_unet_skyrmion_dataset/labels/000788.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000789.png,public_unet_skyrmion_dataset/labels/000789.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000790.png,public_unet_skyrmion_dataset/labels/000790.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000791.png,public_unet_skyrmion_dataset/labels/000791.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000792.png,public_unet_skyrmion_dataset/labels/000792.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000793.png,public_unet_skyrmion_dataset/labels/000793.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000794.png,public_unet_skyrmion_dataset/labels/000794.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000795.png,public_unet_skyrmion_dataset/labels/000795.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000796.png,public_unet_skyrmion_dataset/labels/000796.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000797.png,public_unet_skyrmion_dataset/labels/000797.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000798.png,public_unet_skyrmion_dataset/labels/000798.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000799.png,public_unet_skyrmion_dataset/labels/000799.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000800.png,public_unet_skyrmion_dataset/labels/000800.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000801.png,public_unet_skyrmion_dataset/labels/000801.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000802.png,public_unet_skyrmion_dataset/labels/000802.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000803.png,public_unet_skyrmion_dataset/labels/000803.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000804.png,public_unet_skyrmion_dataset/labels/000804.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000805.png,public_unet_skyrmion_dataset/labels/000805.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000806.png,public_unet_skyrmion_dataset/labels/000806.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000807.png,public_unet_skyrmion_dataset/labels/000807.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000808.png,public_unet_skyrmion_dataset/labels/000808.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000809.png,public_unet_skyrmion_dataset/labels/000809.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000810.png,public_unet_skyrmion_dataset/labels/000810.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000811.png,public_unet_skyrmion_dataset/labels/000811.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000812.png,public_unet_skyrmion_dataset/labels/000812.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000813.png,public_unet_skyrmion_dataset/labels/000813.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000814.png,public_unet_skyrmion_dataset/labels/000814.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000815.png,public_unet_skyrmion_dataset/labels/000815.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000816.png,public_unet_skyrmion_dataset/labels/000816.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000817.png,public_unet_skyrmion_dataset/labels/000817.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000818.png,public_unet_skyrmion_dataset/labels/000818.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000819.png,public_unet_skyrmion_dataset/labels/000819.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000820.png,public_unet_skyrmion_dataset/labels/000820.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000821.png,public_unet_skyrmion_dataset/labels/000821.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000822.png,public_unet_skyrmion_dataset/labels/000822.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000823.png,public_unet_skyrmion_dataset/labels/000823.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000824.png,public_unet_skyrmion_dataset/labels/000824.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000825.png,public_unet_skyrmion_dataset/labels/000825.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000826.png,public_unet_skyrmion_dataset/labels/000826.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000827.png,public_unet_skyrmion_dataset/labels/000827.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000828.png,public_unet_skyrmion_dataset/labels/000828.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000829.png,public_unet_skyrmion_dataset/labels/000829.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000830.png,public_unet_skyrmion_dataset/labels/000830.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000831.png,public_unet_skyrmion_dataset/labels/000831.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000832.png,public_unet_skyrmion_dataset/labels/000832.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000833.png,public_unet_skyrmion_dataset/labels/000833.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000834.png,public_unet_skyrmion_dataset/labels/000834.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000835.png,public_unet_skyrmion_dataset/labels/000835.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000836.png,public_unet_skyrmion_dataset/labels/000836.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000837.png,public_unet_skyrmion_dataset/labels/000837.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000838.png,public_unet_skyrmion_dataset/labels/000838.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000839.png,public_unet_skyrmion_dataset/labels/000839.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000840.png,public_unet_skyrmion_dataset/labels/000840.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000841.png,public_unet_skyrmion_dataset/labels/000841.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000842.png,public_unet_skyrmion_dataset/labels/000842.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000843.png,public_unet_skyrmion_dataset/labels/000843.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000844.png,public_unet_skyrmion_dataset/labels/000844.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000845.png,public_unet_skyrmion_dataset/labels/000845.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000846.png,public_unet_skyrmion_dataset/labels/000846.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000847.png,public_unet_skyrmion_dataset/labels/000847.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000848.png,public_unet_skyrmion_dataset/labels/000848.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000849.png,public_unet_skyrmion_dataset/labels/000849.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000850.png,public_unet_skyrmion_dataset/labels/000850.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000851.png,public_unet_skyrmion_dataset/labels/000851.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000852.png,public_unet_skyrmion_dataset/labels/000852.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000853.png,public_unet_skyrmion_dataset/labels/000853.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000854.png,public_unet_skyrmion_dataset/labels/000854.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000855.png,public_unet_skyrmion_dataset/labels/000855.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000856.png,public_unet_skyrmion_dataset/labels/000856.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000857.png,public_unet_skyrmion_dataset/labels/000857.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000858.png,public_unet_skyrmion_dataset/labels/000858.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000859.png,public_unet_skyrmion_dataset/labels/000859.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000860.png,public_unet_skyrmion_dataset/labels/000860.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000861.png,public_unet_skyrmion_dataset/labels/000861.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000862.png,public_unet_skyrmion_dataset/labels/000862.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000863.png,public_unet_skyrmion_dataset/labels/000863.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000864.png,public_unet_skyrmion_dataset/labels/000864.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000865.png,public_unet_skyrmion_dataset/labels/000865.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000866.png,public_unet_skyrmion_dataset/labels/000866.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000867.png,public_unet_skyrmion_dataset/labels/000867.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000868.png,public_unet_skyrmion_dataset/labels/000868.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000869.png,public_unet_skyrmion_dataset/labels/000869.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000870.png,public_unet_skyrmion_dataset/labels/000870.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000871.png,public_unet_skyrmion_dataset/labels/000871.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000872.png,public_unet_skyrmion_dataset/labels/000872.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000873.png,public_unet_skyrmion_dataset/labels/000873.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000874.png,public_unet_skyrmion_dataset/labels/000874.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000875.png,public_unet_skyrmion_dataset/labels/000875.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000876.png,public_unet_skyrmion_dataset/labels/000876.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000877.png,public_unet_skyrmion_dataset/labels/000877.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000878.png,public_unet_skyrmion_dataset/labels/000878.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000879.png,public_unet_skyrmion_dataset/labels/000879.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000880.png,public_unet_skyrmion_dataset/labels/000880.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000881.png,public_unet_skyrmion_dataset/labels/000881.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000882.png,public_unet_skyrmion_dataset/labels/000882.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000883.png,public_unet_skyrmion_dataset/labels/000883.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000884.png,public_unet_skyrmion_dataset/labels/000884.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000885.png,public_unet_skyrmion_dataset/labels/000885.png
12,train_test_val_5,public_unet_skyrmion_dataset/images/000886.png,public_unet_skyrmion_dataset/labels/000886.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000887.png,public_unet_skyrmion_dataset/labels/000887.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000888.png,public_unet_skyrmion_dataset/labels/000888.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000889.png,public_unet_skyrmion_dataset/labels/000889.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000890.png,public_unet_skyrmion_dataset/labels/000890.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000891.png,public_unet_skyrmion_dataset/labels/000891.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000892.png,public_unet_skyrmion_dataset/labels/000892.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000893.png,public_unet_skyrmion_dataset/labels/000893.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000894.png,public_unet_skyrmion_dataset/labels/000894.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000895.png,public_unet_skyrmion_dataset/labels/000895.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000896.png,public_unet_skyrmion_dataset/labels/000896.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000897.png,public_unet_skyrmion_dataset/labels/000897.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000898.png,public_unet_skyrmion_dataset/labels/000898.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000899.png,public_unet_skyrmion_dataset/labels/000899.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000900.png,public_unet_skyrmion_dataset/labels/000900.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000901.png,public_unet_skyrmion_dataset/labels/000901.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000902.png,public_unet_skyrmion_dataset/labels/000902.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000903.png,public_unet_skyrmion_dataset/labels/000903.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000904.png,public_unet_skyrmion_dataset/labels/000904.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000905.png,public_unet_skyrmion_dataset/labels/000905.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000906.png,public_unet_skyrmion_dataset/labels/000906.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000907.png,public_unet_skyrmion_dataset/labels/000907.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000908.png,public_unet_skyrmion_dataset/labels/000908.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000909.png,public_unet_skyrmion_dataset/labels/000909.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000910.png,public_unet_skyrmion_dataset/labels/000910.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000911.png,public_unet_skyrmion_dataset/labels/000911.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000912.png,public_unet_skyrmion_dataset/labels/000912.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000913.png,public_unet_skyrmion_dataset/labels/000913.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000914.png,public_unet_skyrmion_dataset/labels/000914.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000915.png,public_unet_skyrmion_dataset/labels/000915.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000916.png,public_unet_skyrmion_dataset/labels/000916.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000917.png,public_unet_skyrmion_dataset/labels/000917.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000918.png,public_unet_skyrmion_dataset/labels/000918.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000919.png,public_unet_skyrmion_dataset/labels/000919.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000920.png,public_unet_skyrmion_dataset/labels/000920.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000921.png,public_unet_skyrmion_dataset/labels/000921.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000922.png,public_unet_skyrmion_dataset/labels/000922.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000923.png,public_unet_skyrmion_dataset/labels/000923.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000924.png,public_unet_skyrmion_dataset/labels/000924.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000925.png,public_unet_skyrmion_dataset/labels/000925.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000926.png,public_unet_skyrmion_dataset/labels/000926.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000927.png,public_unet_skyrmion_dataset/labels/000927.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000928.png,public_unet_skyrmion_dataset/labels/000928.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000929.png,public_unet_skyrmion_dataset/labels/000929.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000930.png,public_unet_skyrmion_dataset/labels/000930.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000931.png,public_unet_skyrmion_dataset/labels/000931.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000932.png,public_unet_skyrmion_dataset/labels/000932.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000933.png,public_unet_skyrmion_dataset/labels/000933.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000934.png,public_unet_skyrmion_dataset/labels/000934.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000935.png,public_unet_skyrmion_dataset/labels/000935.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000936.png,public_unet_skyrmion_dataset/labels/000936.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000937.png,public_unet_skyrmion_dataset/labels/000937.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000938.png,public_unet_skyrmion_dataset/labels/000938.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000939.png,public_unet_skyrmion_dataset/labels/000939.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000940.png,public_unet_skyrmion_dataset/labels/000940.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000941.png,public_unet_skyrmion_dataset/labels/000941.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000942.png,public_unet_skyrmion_dataset/labels/000942.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000943.png,public_unet_skyrmion_dataset/labels/000943.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000944.png,public_unet_skyrmion_dataset/labels/000944.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000945.png,public_unet_skyrmion_dataset/labels/000945.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000946.png,public_unet_skyrmion_dataset/labels/000946.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000947.png,public_unet_skyrmion_dataset/labels/000947.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000948.png,public_unet_skyrmion_dataset/labels/000948.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000949.png,public_unet_skyrmion_dataset/labels/000949.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000950.png,public_unet_skyrmion_dataset/labels/000950.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000951.png,public_unet_skyrmion_dataset/labels/000951.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000952.png,public_unet_skyrmion_dataset/labels/000952.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000953.png,public_unet_skyrmion_dataset/labels/000953.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000954.png,public_unet_skyrmion_dataset/labels/000954.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000955.png,public_unet_skyrmion_dataset/labels/000955.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000956.png,public_unet_skyrmion_dataset/labels/000956.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000957.png,public_unet_skyrmion_dataset/labels/000957.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000958.png,public_unet_skyrmion_dataset/labels/000958.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000959.png,public_unet_skyrmion_dataset/labels/000959.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000960.png,public_unet_skyrmion_dataset/labels/000960.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000961.png,public_unet_skyrmion_dataset/labels/000961.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000962.png,public_unet_skyrmion_dataset/labels/000962.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000963.png,public_unet_skyrmion_dataset/labels/000963.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000964.png,public_unet_skyrmion_dataset/labels/000964.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000965.png,public_unet_skyrmion_dataset/labels/000965.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000966.png,public_unet_skyrmion_dataset/labels/000966.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000967.png,public_unet_skyrmion_dataset/labels/000967.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000968.png,public_unet_skyrmion_dataset/labels/000968.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000969.png,public_unet_skyrmion_dataset/labels/000969.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000970.png,public_unet_skyrmion_dataset/labels/000970.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000971.png,public_unet_skyrmion_dataset/labels/000971.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000972.png,public_unet_skyrmion_dataset/labels/000972.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000973.png,public_unet_skyrmion_dataset/labels/000973.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000974.png,public_unet_skyrmion_dataset/labels/000974.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000975.png,public_unet_skyrmion_dataset/labels/000975.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000976.png,public_unet_skyrmion_dataset/labels/000976.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000977.png,public_unet_skyrmion_dataset/labels/000977.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000978.png,public_unet_skyrmion_dataset/labels/000978.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000979.png,public_unet_skyrmion_dataset/labels/000979.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000980.png,public_unet_skyrmion_dataset/labels/000980.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000981.png,public_unet_skyrmion_dataset/labels/000981.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000982.png,public_unet_skyrmion_dataset/labels/000982.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000983.png,public_unet_skyrmion_dataset/labels/000983.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000984.png,public_unet_skyrmion_dataset/labels/000984.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000985.png,public_unet_skyrmion_dataset/labels/000985.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000986.png,public_unet_skyrmion_dataset/labels/000986.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000987.png,public_unet_skyrmion_dataset/labels/000987.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000988.png,public_unet_skyrmion_dataset/labels/000988.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000989.png,public_unet_skyrmion_dataset/labels/000989.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000990.png,public_unet_skyrmion_dataset/labels/000990.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000991.png,public_unet_skyrmion_dataset/labels/000991.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000992.png,public_unet_skyrmion_dataset/labels/000992.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000993.png,public_unet_skyrmion_dataset/labels/000993.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000994.png,public_unet_skyrmion_dataset/labels/000994.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000995.png,public_unet_skyrmion_dataset/labels/000995.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000996.png,public_unet_skyrmion_dataset/labels/000996.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000997.png,public_unet_skyrmion_dataset/labels/000997.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000998.png,public_unet_skyrmion_dataset/labels/000998.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/000999.png,public_unet_skyrmion_dataset/labels/000999.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001000.png,public_unet_skyrmion_dataset/labels/001000.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001001.png,public_unet_skyrmion_dataset/labels/001001.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001002.png,public_unet_skyrmion_dataset/labels/001002.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001003.png,public_unet_skyrmion_dataset/labels/001003.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001004.png,public_unet_skyrmion_dataset/labels/001004.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001005.png,public_unet_skyrmion_dataset/labels/001005.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001006.png,public_unet_skyrmion_dataset/labels/001006.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001007.png,public_unet_skyrmion_dataset/labels/001007.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001008.png,public_unet_skyrmion_dataset/labels/001008.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001009.png,public_unet_skyrmion_dataset/labels/001009.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001010.png,public_unet_skyrmion_dataset/labels/001010.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001011.png,public_unet_skyrmion_dataset/labels/001011.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001012.png,public_unet_skyrmion_dataset/labels/001012.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001013.png,public_unet_skyrmion_dataset/labels/001013.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001014.png,public_unet_skyrmion_dataset/labels/001014.png
13,train_test_val_0,public_unet_skyrmion_dataset/images/001015.png,public_unet_skyrmion_dataset/labels/001015.png
